seed,method,rmse,top1_regret,top1_hit_rate,ndcg,pairwise_log_loss
20260906,base_embedding,0.08907358116232976,0.04298761487007141,0.3051643192488263,0.9745335002900356,0.639031724482168
20260906,tuned_smoothed_embedding,0.09200571412199585,0.0395156592130661,0.3145539906103286,0.9753245557040977,0.6381865223199186
20260906,tuned_augmented_embedding,0.08888909165651561,0.04230223968625069,0.3051643192488263,0.9747086489491509,0.6389462758218589
20260906,fixed_smoothed_embedding,0.08947117844744719,0.04271578788757324,0.3004694835680751,0.9746043471316297,0.6387314732246182
20260906,fixed_augmented_embedding,0.08888909165651561,0.04230223968625069,0.3051643192488263,0.9747086489491509,0.6389462758218589
20260907,base_embedding,0.08277020434300984,0.03908354043960571,0.36619718309859156,0.9768081167895185,0.6370497029964697
20260907,tuned_smoothed_embedding,0.0905035264876743,0.036058343946933746,0.39906103286384975,0.9770298628048634,0.6359459266868042
20260907,tuned_augmented_embedding,0.0825132767588394,0.03977913036942482,0.36619718309859156,0.9767561478326331,0.6369265444298624
20260907,fixed_smoothed_embedding,0.08277593056362398,0.038278572261333466,0.37089201877934275,0.9769683398621573,0.6368008346051742
20260907,fixed_augmented_embedding,0.08238409395241472,0.03928089514374733,0.3755868544600939,0.9768590680355657,0.6369115258424459
20260908,base_embedding,0.08179391471562278,0.03126305714249611,0.431924882629108,0.977661566948585,0.6361216999290364
20260908,tuned_smoothed_embedding,0.08396059265457997,0.03252044692635536,0.4225352112676056,0.9768880369368201,0.6352104872368677
20260908,tuned_augmented_embedding,0.08239167329497378,0.03272761031985283,0.4131455399061033,0.9768361264833197,0.63603648575366
20260908,fixed_smoothed_embedding,0.08193943863603896,0.03261440247297287,0.4225352112676056,0.977317468286868,0.6358997082417288
20260908,fixed_augmented_embedding,0.08184631197466007,0.03144063055515289,0.4413145539906103,0.9774501681341005,0.6360998745809292
20260909,base_embedding,0.0915155416346378,0.04009076952934265,0.36619718309859156,0.975121706347664,0.637939224120787
20260909,tuned_smoothed_embedding,0.09381753714184261,0.03986486792564392,0.38497652582159625,0.9754615272783489,0.6371892970395586
20260909,tuned_augmented_embedding,0.09205941950136592,0.04140838608145714,0.3615023474178404,0.9748104465862484,0.6377924698071681
20260909,fixed_smoothed_embedding,0.09168086042797856,0.04025048762559891,0.37089201877934275,0.9750322724090567,0.6376268931819812
20260909,fixed_augmented_embedding,0.09163695719671393,0.04114033281803131,0.3615023474178404,0.9748623668924572,0.6377373588525067
20260910,base_embedding,0.08120852593395994,0.03919349983334541,0.38967136150234744,0.9758032451693226,0.636943318307937
20260910,tuned_smoothed_embedding,0.08105899013675462,0.039775263518095016,0.38967136150234744,0.9755461555870958,0.6366140132870923
20260910,tuned_augmented_embedding,0.08058570982674734,0.03927722945809364,0.3755868544600939,0.975536941708696,0.6367810580909704
20260910,fixed_smoothed_embedding,0.08095624811481612,0.0396786630153656,0.38028169014084506,0.9755352109239938,0.6366928199494658
20260910,fixed_augmented_embedding,0.08121917933342528,0.03897092491388321,0.40375586854460094,0.9754753389078741,0.636799426303117
20260911,base_embedding,0.08960393020671024,0.03836265951395035,0.3286384976525822,0.9751825594866044,0.6379753668091295
20260911,tuned_smoothed_embedding,0.0931708187958449,0.03794180229306221,0.3427230046948357,0.9749085130187306,0.6372682153526332
20260911,tuned_augmented_embedding,0.09034671868409329,0.03845808655023575,0.3568075117370892,0.9744020629911555,0.6375105761692411
20260911,fixed_smoothed_embedding,0.08952621326666763,0.039161086082458496,0.323943661971831,0.9749638445139373,0.6376761414430149
20260911,fixed_augmented_embedding,0.08964274595397653,0.037173088639974594,0.3427230046948357,0.9752632992837275,0.6377736500865248
